test_id,adult_females,adult_males,juveniles,pups,subadult_males
6145,13.0,5.0,13.0,6.0,9.0
6146,91.0,11.0,77.0,69.0,9.0
6147,12.0,5.0,10.0,6.0,6.0
6148,62.0,7.0,13.0,16.0,7.0
6149,13.0,5.0,9.0,5.0,5.0
6150,14.0,6.0,10.0,9.0,7.0
6151,40.0,8.0,12.0,11.0,8.0
6152,13.0,4.0,10.0,5.0,5.0
6153,23.0,9.0,13.0,16.0,5.0
6154,12.0,5.0,12.0,5.0,5.0
6155,13.0,5.0,11.0,8.0,9.0
6156,13.0,5.0,9.0,5.0,4.0
6157,65.0,10.0,70.0,17.0,10.0
6158,20.0,5.0,11.0,7.0,5.0
6159,12.0,5.0,9.0,5.0,5.0
6160,14.0,5.0,9.0,6.0,5.0
6161,13.0,5.0,10.0,5.0,5.0
6162,13.0,4.0,16.0,5.0,7.0
6163,16.0,5.0,13.0,7.0,5.0
6164,53.0,10.0,37.0,26.0,7.0
6165,12.0,5.0,7.0,5.0,4.0
6166,43.0,7.0,23.0,10.0,5.0
6167,21.0,6.0,13.0,16.0,6.0
6168,14.0,5.0,12.0,7.0,5.0
6169,20.0,7.0,14.0,8.0,7.0
6170,12.0,5.0,8.0,8.0,6.0
6171,49.0,7.0,14.0,27.0,7.0
6172,23.0,6.0,13.0,18.0,7.0
6173,32.0,13.0,16.0,32.0,6.0
6174,12.0,5.0,8.0,5.0,4.0
6175,15.0,5.0,8.0,9.0,4.0
6176,15.0,5.0,9.0,6.0,8.0
6177,12.0,5.0,11.0,5.0,5.0
6178,13.0,4.0,8.0,7.0,4.0
6179,13.0,5.0,10.0,5.0,4.0
6180,27.0,7.0,12.0,17.0,5.0
6181,39.0,8.0,20.0,16.0,5.0
6182,14.0,4.0,15.0,5.0,4.0
6183,27.0,9.0,33.0,13.0,5.0
6184,16.0,5.0,23.0,6.0,5.0
6185,14.0,5.0,8.0,9.0,5.0
6186,39.0,9.0,11.0,17.0,5.0
6187,12.0,5.0,16.0,5.0,6.0
6188,47.0,9.0,11.0,26.0,6.0
6189,12.0,5.0,9.0,5.0,5.0
6190,14.0,5.0,8.0,11.0,5.0
6191,18.0,5.0,12.0,6.0,6.0
6192,14.0,5.0,8.0,7.0,6.0
6193,21.0,5.0,12.0,7.0,5.0
6194,19.0,5.0,13.0,5.0,7.0
6195,21.0,6.0,17.0,14.0,6.0
6196,13.0,4.0,9.0,5.0,4.0
6197,22.0,10.0,11.0,32.0,10.0
6198,13.0,4.0,13.0,6.0,5.0
6199,33.0,12.0,22.0,26.0,7.0
6200,31.0,6.0,13.0,13.0,6.0
6201,21.0,5.0,12.0,9.0,6.0
6202,15.0,5.0,13.0,5.0,5.0
6203,43.0,9.0,11.0,28.0,5.0
6204,14.0,5.0,11.0,7.0,5.0
6205,14.0,5.0,11.0,6.0,5.0
6206,14.0,6.0,8.0,7.0,4.0
6207,25.0,7.0,22.0,10.0,8.0
6208,16.0,5.0,10.0,7.0,7.0
6209,14.0,5.0,8.0,6.0,5.0
6210,29.0,9.0,23.0,19.0,8.0
6211,13.0,5.0,8.0,7.0,4.0
6212,16.0,5.0,10.0,11.0,5.0
6213,17.0,5.0,8.0,10.0,4.0
6214,22.0,6.0,13.0,10.0,6.0
6215,16.0,5.0,12.0,5.0,5.0
6216,21.0,6.0,11.0,13.0,6.0
6217,12.0,4.0,10.0,5.0,4.0
6218,12.0,5.0,8.0,12.0,5.0
6219,26.0,5.0,22.0,5.0,6.0
6220,11.0,5.0,8.0,7.0,5.0
6221,35.0,8.0,13.0,23.0,6.0
6222,16.0,6.0,8.0,12.0,5.0
6223,26.0,6.0,66.0,8.0,6.0
6224,23.0,6.0,19.0,14.0,6.0
6225,26.0,8.0,19.0,14.0,5.0
6226,13.0,4.0,10.0,5.0,4.0
6227,15.0,5.0,9.0,9.0,6.0
6228,16.0,5.0,9.0,6.0,5.0
6229,13.0,5.0,10.0,9.0,6.0
6230,14.0,4.0,10.0,5.0,4.0
6231,20.0,6.0,12.0,11.0,6.0
6232,30.0,9.0,13.0,22.0,7.0
6233,24.0,7.0,11.0,10.0,6.0
6234,30.0,10.0,69.0,32.0,9.0
6235,25.0,5.0,27.0,5.0,5.0
6236,13.0,5.0,8.0,6.0,4.0
6237,80.0,12.0,23.0,58.0,7.0
6238,15.0,5.0,13.0,5.0,5.0
6239,13.0,5.0,8.0,8.0,4.0
6240,14.0,5.0,10.0,5.0,5.0
6241,19.0,6.0,11.0,8.0,5.0
6242,22.0,7.0,13.0,7.0,6.0
6243,14.0,5.0,8.0,10.0,5.0
6244,26.0,8.0,11.0,14.0,6.0
6245,11.0,4.0,9.0,5.0,5.0
6246,13.0,5.0,10.0,5.0,7.0
6247,14.0,4.0,8.0,5.0,5.0
6248,13.0,4.0,11.0,10.0,7.0
6249,13.0,5.0,8.0,6.0,5.0
6250,29.0,10.0,15.0,23.0,9.0
6251,13.0,5.0,9.0,6.0,4.0
6252,12.0,4.0,9.0,6.0,5.0
6253,14.0,4.0,9.0,6.0,4.0
6254,17.0,5.0,9.0,5.0,4.0
6255,14.0,6.0,7.0,7.0,6.0
6256,17.0,5.0,15.0,9.0,6.0
6257,18.0,5.0,11.0,6.0,5.0
6258,16.0,4.0,12.0,5.0,4.0
6259,12.0,5.0,8.0,8.0,5.0
6260,14.0,4.0,10.0,5.0,4.0
6261,19.0,6.0,12.0,10.0,5.0
6262,13.0,4.0,9.0,6.0,4.0
6263,15.0,5.0,9.0,6.0,4.0
6264,13.0,5.0,12.0,5.0,5.0
6265,13.0,4.0,9.0,5.0,4.0
6266,13.0,5.0,8.0,6.0,6.0
6267,13.0,4.0,9.0,5.0,4.0
6268,32.0,12.0,12.0,34.0,6.0
6269,14.0,5.0,10.0,6.0,6.0
6270,12.0,5.0,10.0,5.0,7.0
6271,36.0,9.0,47.0,15.0,7.0
6272,20.0,5.0,12.0,5.0,5.0
6273,33.0,7.0,99.0,8.0,7.0
6274,13.0,4.0,10.0,7.0,6.0
6275,13.0,4.0,10.0,5.0,4.0
6276,13.0,5.0,9.0,9.0,5.0
6277,41.0,13.0,12.0,36.0,6.0
6278,13.0,5.0,10.0,6.0,5.0
6279,12.0,5.0,9.0,5.0,5.0
6280,33.0,6.0,12.0,8.0,6.0
6281,15.0,5.0,8.0,9.0,4.0
6282,14.0,5.0,10.0,5.0,5.0
6283,26.0,9.0,24.0,19.0,11.0
6284,22.0,6.0,10.0,17.0,6.0
6285,18.0,5.0,19.0,5.0,5.0
6286,22.0,7.0,12.0,18.0,5.0
6287,30.0,7.0,16.0,9.0,8.0
6288,20.0,5.0,8.0,11.0,5.0
6289,14.0,6.0,11.0,6.0,5.0
6290,12.0,4.0,9.0,5.0,4.0
6291,15.0,4.0,8.0,5.0,4.0
6292,52.0,10.0,10.0,29.0,6.0
6293,21.0,8.0,11.0,18.0,5.0
6294,14.0,4.0,11.0,5.0,5.0
6295,12.0,5.0,14.0,5.0,5.0
6296,56.0,8.0,23.0,38.0,9.0
6297,45.0,9.0,21.0,14.0,6.0
6298,18.0,7.0,11.0,10.0,5.0
6299,18.0,5.0,16.0,7.0,5.0
6300,14.0,5.0,13.0,8.0,6.0
6301,14.0,4.0,10.0,5.0,4.0
6302,14.0,4.0,11.0,5.0,5.0
6303,19.0,6.0,12.0,10.0,6.0
6304,20.0,6.0,30.0,6.0,5.0
6305,13.0,5.0,9.0,7.0,4.0
6306,16.0,5.0,8.0,8.0,5.0
6307,23.0,6.0,10.0,6.0,8.0
6308,17.0,5.0,12.0,7.0,7.0
6309,18.0,5.0,8.0,16.0,6.0
6310,13.0,5.0,10.0,5.0,5.0
6311,20.0,5.0,28.0,6.0,5.0
6312,12.0,5.0,10.0,7.0,5.0
6313,22.0,8.0,12.0,6.0,5.0
6314,14.0,4.0,9.0,5.0,6.0
6315,16.0,5.0,13.0,7.0,6.0
6316,13.0,4.0,11.0,5.0,4.0
6317,19.0,6.0,8.0,8.0,5.0
6318,13.0,5.0,10.0,5.0,4.0
6319,14.0,5.0,8.0,6.0,4.0
6320,14.0,5.0,8.0,5.0,5.0
6321,14.0,4.0,12.0,6.0,5.0
6322,22.0,5.0,17.0,6.0,5.0
6323,14.0,5.0,10.0,5.0,5.0
6324,14.0,5.0,8.0,7.0,5.0
6325,12.0,5.0,8.0,5.0,4.0
6326,12.0,5.0,10.0,5.0,5.0
6327,13.0,5.0,10.0,5.0,5.0
6328,14.0,5.0,10.0,5.0,5.0
6329,16.0,5.0,12.0,6.0,5.0
6330,12.0,5.0,10.0,5.0,6.0
6331,15.0,5.0,10.0,8.0,5.0
6332,24.0,6.0,13.0,10.0,6.0
6333,13.0,4.0,9.0,5.0,4.0
6334,25.0,7.0,69.0,11.0,6.0
6335,13.0,4.0,11.0,5.0,5.0
6336,15.0,6.0,9.0,12.0,5.0
6337,20.0,5.0,15.0,9.0,6.0
6338,13.0,4.0,9.0,6.0,4.0
6339,18.0,6.0,8.0,9.0,5.0
6340,18.0,5.0,10.0,9.0,5.0
6341,28.0,7.0,16.0,14.0,8.0
6342,13.0,5.0,10.0,6.0,6.0
6343,13.0,5.0,10.0,6.0,4.0
6344,41.0,12.0,12.0,28.0,6.0
6345,11.0,5.0,9.0,5.0,5.0
6346,24.0,6.0,8.0,9.0,5.0
6347,14.0,5.0,9.0,9.0,6.0
6348,14.0,5.0,9.0,6.0,6.0
6349,17.0,7.0,9.0,10.0,7.0
6350,33.0,7.0,37.0,7.0,9.0
6351,13.0,4.0,10.0,5.0,4.0
6352,13.0,4.0,11.0,5.0,5.0
6353,17.0,6.0,10.0,7.0,5.0
6354,20.0,5.0,13.0,7.0,5.0
6355,17.0,4.0,11.0,7.0,5.0
6356,18.0,7.0,8.0,14.0,5.0
6357,48.0,7.0,18.0,11.0,5.0
6358,19.0,5.0,14.0,6.0,7.0
6359,13.0,7.0,9.0,7.0,5.0
6360,14.0,5.0,8.0,5.0,5.0
6361,15.0,5.0,11.0,5.0,5.0
6362,14.0,5.0,8.0,5.0,4.0
6363,13.0,4.0,10.0,5.0,7.0
6364,29.0,6.0,12.0,13.0,5.0
6365,15.0,5.0,10.0,8.0,4.0
6366,15.0,5.0,12.0,8.0,6.0
6367,13.0,5.0,11.0,16.0,7.0
6368,14.0,5.0,8.0,6.0,5.0
6369,40.0,9.0,13.0,22.0,5.0
6370,12.0,5.0,8.0,6.0,4.0
6371,35.0,8.0,12.0,12.0,7.0
6372,48.0,13.0,11.0,48.0,7.0
6373,14.0,4.0,9.0,5.0,4.0
6374,14.0,4.0,11.0,5.0,5.0
6375,13.0,5.0,12.0,5.0,5.0
6376,13.0,4.0,10.0,5.0,5.0
6377,12.0,5.0,8.0,5.0,5.0
6378,14.0,4.0,11.0,5.0,5.0
6379,18.0,7.0,9.0,11.0,6.0
6380,14.0,6.0,9.0,16.0,5.0
6381,14.0,6.0,7.0,10.0,4.0
6382,13.0,5.0,11.0,5.0,5.0
6383,20.0,6.0,11.0,10.0,5.0
6384,20.0,8.0,14.0,14.0,6.0
6385,13.0,5.0,9.0,7.0,6.0
6386,13.0,5.0,8.0,10.0,4.0
6387,12.0,7.0,9.0,5.0,5.0
6388,22.0,7.0,11.0,8.0,6.0
6389,46.0,6.0,14.0,24.0,9.0
6390,18.0,5.0,19.0,6.0,5.0
6391,15.0,5.0,10.0,10.0,5.0
6392,13.0,4.0,10.0,5.0,4.0
6393,18.0,5.0,11.0,7.0,6.0
6394,13.0,5.0,24.0,5.0,5.0
6395,15.0,6.0,11.0,12.0,5.0
6396,15.0,6.0,8.0,13.0,6.0
6397,16.0,5.0,8.0,10.0,5.0
6398,26.0,6.0,13.0,8.0,6.0
6399,23.0,7.0,15.0,7.0,6.0
6400,59.0,13.0,15.0,58.0,8.0
6401,14.0,4.0,12.0,5.0,4.0
6402,26.0,7.0,12.0,8.0,5.0
6403,13.0,5.0,10.0,5.0,4.0
6404,15.0,6.0,10.0,6.0,5.0
6405,15.0,6.0,9.0,8.0,6.0
6406,16.0,5.0,11.0,10.0,6.0
6407,32.0,6.0,12.0,7.0,6.0
6408,21.0,6.0,9.0,9.0,5.0
6409,13.0,5.0,9.0,7.0,5.0
6410,14.0,4.0,16.0,5.0,6.0
6411,26.0,6.0,13.0,16.0,6.0
6412,13.0,4.0,11.0,5.0,4.0
6413,15.0,5.0,9.0,10.0,5.0
6414,20.0,5.0,10.0,7.0,5.0
6415,13.0,4.0,7.0,6.0,4.0
6416,34.0,5.0,16.0,8.0,6.0
6417,42.0,6.0,13.0,11.0,5.0
6418,19.0,5.0,17.0,5.0,5.0
6419,11.0,5.0,10.0,5.0,5.0
6420,24.0,7.0,9.0,9.0,4.0
6421,14.0,5.0,10.0,5.0,4.0
6422,21.0,5.0,20.0,6.0,5.0
6423,16.0,6.0,12.0,9.0,6.0
6424,19.0,6.0,10.0,8.0,5.0
6425,26.0,7.0,12.0,19.0,5.0
6426,14.0,5.0,8.0,6.0,5.0
6427,11.0,4.0,8.0,5.0,4.0
6428,17.0,6.0,12.0,8.0,5.0
6429,11.0,5.0,9.0,5.0,5.0
6430,60.0,11.0,13.0,39.0,6.0
6431,13.0,4.0,9.0,5.0,4.0
6432,32.0,5.0,15.0,9.0,5.0
6433,12.0,5.0,8.0,10.0,4.0
6434,31.0,8.0,12.0,24.0,7.0
6435,43.0,10.0,38.0,23.0,12.0
6436,34.0,9.0,15.0,13.0,5.0
6437,12.0,5.0,8.0,5.0,4.0
6438,35.0,8.0,68.0,22.0,7.0
6439,38.0,7.0,13.0,6.0,5.0
6440,12.0,5.0,9.0,5.0,8.0
6441,16.0,5.0,12.0,6.0,5.0
6442,12.0,5.0,8.0,5.0,4.0
6443,52.0,8.0,26.0,28.0,10.0
6444,13.0,4.0,8.0,5.0,4.0
6445,38.0,13.0,14.0,26.0,9.0
6446,14.0,5.0,9.0,5.0,4.0
6447,22.0,6.0,14.0,12.0,6.0
6448,49.0,13.0,109.0,31.0,7.0
6449,25.0,5.0,14.0,7.0,5.0
6450,16.0,9.0,11.0,19.0,8.0
6451,14.0,5.0,13.0,6.0,8.0
6452,11.0,5.0,8.0,5.0,5.0
6453,12.0,4.0,9.0,5.0,5.0
6454,45.0,8.0,20.0,25.0,8.0
6455,16.0,6.0,10.0,5.0,6.0
6456,22.0,9.0,16.0,21.0,7.0
6457,13.0,5.0,11.0,5.0,5.0
6458,16.0,5.0,9.0,6.0,5.0
6459,17.0,4.0,17.0,7.0,6.0
6460,20.0,5.0,10.0,21.0,6.0
6461,13.0,4.0,10.0,5.0,4.0
6462,13.0,5.0,9.0,8.0,7.0
6463,20.0,5.0,31.0,7.0,7.0
6464,15.0,4.0,11.0,5.0,4.0
6465,13.0,5.0,10.0,5.0,5.0
6466,18.0,5.0,14.0,5.0,5.0
6467,13.0,4.0,10.0,5.0,6.0
6468,57.0,10.0,12.0,36.0,7.0
6469,13.0,5.0,9.0,7.0,5.0
6470,34.0,9.0,19.0,16.0,5.0
6471,23.0,5.0,12.0,10.0,5.0
6472,12.0,6.0,8.0,6.0,5.0
6473,13.0,4.0,10.0,5.0,4.0
6474,28.0,7.0,10.0,11.0,6.0
6475,18.0,6.0,11.0,6.0,4.0
6476,14.0,5.0,8.0,9.0,5.0
6477,20.0,6.0,9.0,7.0,4.0
6478,21.0,7.0,16.0,15.0,6.0
6479,32.0,6.0,13.0,12.0,6.0
6480,16.0,6.0,10.0,6.0,5.0
6481,15.0,5.0,9.0,7.0,4.0
6482,30.0,7.0,14.0,12.0,7.0
6483,13.0,5.0,11.0,5.0,4.0
6484,16.0,5.0,9.0,15.0,6.0
6485,21.0,7.0,12.0,12.0,6.0
6486,24.0,6.0,25.0,11.0,6.0
6487,34.0,7.0,12.0,10.0,5.0
6488,12.0,5.0,9.0,5.0,7.0
6489,15.0,5.0,13.0,5.0,6.0
6490,48.0,9.0,11.0,18.0,5.0
6491,27.0,7.0,13.0,16.0,5.0
6492,24.0,8.0,13.0,24.0,6.0
6493,38.0,9.0,13.0,41.0,6.0
6494,11.0,4.0,9.0,5.0,5.0
6495,88.0,14.0,36.0,75.0,9.0
6496,15.0,5.0,12.0,7.0,5.0
6497,12.0,5.0,8.0,7.0,6.0
6498,15.0,5.0,9.0,8.0,5.0
6499,14.0,4.0,10.0,5.0,4.0
6500,41.0,10.0,11.0,28.0,6.0
6501,33.0,5.0,28.0,11.0,5.0
6502,12.0,5.0,8.0,6.0,5.0
6503,12.0,4.0,10.0,5.0,8.0
6504,12.0,5.0,10.0,5.0,6.0
6505,13.0,5.0,9.0,5.0,5.0
6506,33.0,7.0,13.0,8.0,7.0
6507,13.0,5.0,9.0,7.0,5.0
6508,33.0,8.0,16.0,18.0,7.0
6509,14.0,5.0,8.0,5.0,5.0
6510,21.0,5.0,13.0,10.0,6.0
6511,37.0,9.0,15.0,30.0,6.0
6512,17.0,5.0,20.0,18.0,6.0
6513,14.0,5.0,9.0,8.0,5.0
6514,18.0,6.0,12.0,6.0,7.0
6515,14.0,5.0,11.0,9.0,5.0
6516,30.0,9.0,10.0,28.0,5.0
6517,43.0,10.0,72.0,23.0,6.0
6518,53.0,12.0,44.0,41.0,7.0
6519,26.0,6.0,14.0,12.0,7.0
6520,36.0,7.0,15.0,37.0,8.0
6521,20.0,5.0,14.0,8.0,6.0
6522,21.0,6.0,24.0,5.0,5.0
6523,17.0,5.0,12.0,5.0,5.0
6524,39.0,9.0,13.0,18.0,5.0
6525,13.0,5.0,12.0,6.0,5.0
6526,19.0,5.0,13.0,7.0,5.0
6527,13.0,5.0,9.0,7.0,5.0
6528,13.0,5.0,8.0,6.0,5.0
6529,32.0,6.0,45.0,12.0,9.0
6530,12.0,5.0,10.0,6.0,5.0
6531,15.0,5.0,9.0,14.0,6.0
6532,38.0,8.0,13.0,21.0,6.0
6533,13.0,5.0,15.0,5.0,5.0
6534,13.0,5.0,9.0,5.0,5.0
6535,13.0,5.0,10.0,5.0,5.0
6536,19.0,5.0,13.0,8.0,9.0
6537,12.0,5.0,9.0,7.0,5.0
6538,38.0,8.0,64.0,11.0,7.0
6539,30.0,7.0,10.0,7.0,4.0
6540,13.0,5.0,9.0,5.0,4.0
6541,13.0,5.0,8.0,7.0,5.0
6542,13.0,5.0,9.0,6.0,5.0
6543,18.0,5.0,10.0,10.0,6.0
6544,14.0,5.0,14.0,7.0,5.0
6545,40.0,11.0,12.0,36.0,6.0
6546,24.0,6.0,12.0,6.0,5.0
6547,24.0,6.0,24.0,7.0,5.0
6548,14.0,6.0,9.0,7.0,5.0
6549,17.0,6.0,12.0,7.0,4.0
6550,14.0,6.0,9.0,16.0,7.0
6551,41.0,8.0,14.0,17.0,5.0
6552,29.0,6.0,15.0,10.0,7.0
6553,14.0,4.0,8.0,5.0,5.0
6554,20.0,5.0,49.0,5.0,5.0
6555,15.0,5.0,9.0,5.0,5.0
6556,17.0,5.0,10.0,5.0,5.0
6557,20.0,7.0,36.0,13.0,5.0
6558,38.0,9.0,13.0,19.0,9.0
6559,32.0,7.0,25.0,11.0,7.0
6560,20.0,5.0,13.0,7.0,5.0
6561,14.0,6.0,9.0,8.0,5.0
6562,13.0,4.0,15.0,5.0,7.0
6563,17.0,6.0,9.0,7.0,6.0
6564,13.0,4.0,10.0,5.0,4.0
6565,17.0,5.0,12.0,7.0,6.0
6566,14.0,5.0,10.0,6.0,5.0
6567,12.0,5.0,8.0,5.0,5.0
6568,15.0,5.0,8.0,10.0,5.0
6569,39.0,8.0,21.0,26.0,7.0
6570,21.0,6.0,12.0,6.0,5.0
6571,14.0,6.0,8.0,9.0,5.0
6572,38.0,9.0,38.0,13.0,7.0
6573,14.0,5.0,8.0,6.0,4.0
6574,12.0,5.0,10.0,5.0,5.0
6575,21.0,8.0,13.0,14.0,7.0
6576,14.0,5.0,7.0,12.0,5.0
6577,37.0,8.0,11.0,17.0,5.0
6578,15.0,5.0,9.0,5.0,4.0
6579,14.0,5.0,8.0,6.0,5.0
6580,25.0,8.0,11.0,24.0,4.0
6581,39.0,11.0,14.0,28.0,7.0
6582,12.0,5.0,9.0,6.0,5.0
6583,39.0,12.0,13.0,39.0,7.0
6584,53.0,10.0,27.0,25.0,9.0
6585,20.0,5.0,10.0,7.0,5.0
6586,36.0,11.0,12.0,23.0,8.0
6587,13.0,5.0,9.0,6.0,4.0
6588,18.0,6.0,9.0,16.0,8.0
6589,13.0,4.0,10.0,5.0,4.0
6590,13.0,4.0,8.0,5.0,5.0
6591,17.0,5.0,13.0,7.0,6.0
6592,12.0,5.0,9.0,7.0,7.0
6593,12.0,5.0,8.0,8.0,5.0
6594,11.0,5.0,8.0,5.0,5.0
6595,20.0,6.0,11.0,6.0,5.0
6596,38.0,7.0,77.0,12.0,8.0
6597,13.0,4.0,10.0,5.0,5.0
6598,13.0,5.0,9.0,6.0,5.0
6599,32.0,9.0,11.0,23.0,9.0
6600,33.0,6.0,28.0,7.0,4.0
6601,15.0,5.0,12.0,10.0,7.0
6602,23.0,4.0,10.0,8.0,4.0
6603,71.0,12.0,29.0,40.0,9.0
6604,18.0,5.0,13.0,8.0,6.0
6605,21.0,7.0,8.0,8.0,4.0
6606,15.0,5.0,10.0,5.0,5.0
6607,18.0,6.0,12.0,9.0,5.0
6608,11.0,5.0,9.0,5.0,6.0
6609,13.0,4.0,12.0,5.0,5.0
6610,38.0,9.0,15.0,42.0,10.0
6611,13.0,5.0,9.0,6.0,7.0
6612,16.0,6.0,14.0,6.0,5.0
6613,16.0,5.0,14.0,6.0,5.0
6614,22.0,5.0,11.0,8.0,7.0
6615,38.0,9.0,13.0,29.0,7.0
6616,24.0,5.0,19.0,9.0,5.0
6617,20.0,7.0,11.0,12.0,6.0
6618,13.0,4.0,10.0,5.0,4.0
6619,12.0,5.0,9.0,5.0,5.0
6620,14.0,5.0,11.0,5.0,5.0
6621,14.0,4.0,10.0,5.0,4.0
6622,14.0,5.0,12.0,5.0,5.0
6623,50.0,13.0,50.0,50.0,9.0
6624,14.0,5.0,11.0,5.0,6.0
6625,29.0,8.0,13.0,8.0,10.0
6626,34.0,9.0,13.0,23.0,7.0
6627,14.0,5.0,8.0,6.0,8.0
6628,12.0,5.0,8.0,5.0,5.0
6629,15.0,5.0,12.0,6.0,5.0
6630,30.0,5.0,14.0,10.0,5.0
6631,14.0,5.0,8.0,7.0,5.0
6632,24.0,6.0,10.0,8.0,6.0
6633,14.0,5.0,10.0,6.0,7.0
6634,17.0,6.0,12.0,10.0,8.0
6635,77.0,8.0,27.0,26.0,7.0
6636,40.0,14.0,14.0,37.0,6.0
6637,26.0,5.0,35.0,9.0,8.0
6638,20.0,6.0,22.0,10.0,6.0
6639,15.0,5.0,10.0,5.0,5.0
6640,13.0,5.0,9.0,7.0,5.0
6641,14.0,6.0,10.0,7.0,6.0
6642,15.0,5.0,11.0,8.0,5.0
6643,22.0,5.0,14.0,15.0,6.0
6644,12.0,5.0,10.0,9.0,6.0
6645,14.0,5.0,9.0,6.0,10.0
6646,16.0,5.0,13.0,7.0,5.0
6647,17.0,5.0,12.0,6.0,7.0
6648,36.0,9.0,13.0,26.0,7.0
6649,14.0,6.0,9.0,9.0,5.0
6650,12.0,5.0,8.0,6.0,5.0
6651,18.0,6.0,27.0,7.0,5.0
6652,40.0,7.0,25.0,14.0,6.0
6653,18.0,6.0,11.0,7.0,6.0
6654,13.0,5.0,9.0,5.0,4.0
6655,17.0,5.0,15.0,10.0,6.0
6656,13.0,5.0,9.0,7.0,5.0
6657,57.0,14.0,16.0,27.0,6.0
6658,14.0,4.0,10.0,6.0,8.0
6659,13.0,5.0,10.0,5.0,4.0
6660,27.0,7.0,12.0,18.0,7.0
6661,15.0,5.0,9.0,7.0,4.0
6662,24.0,6.0,12.0,11.0,5.0
6663,16.0,5.0,14.0,15.0,5.0
6664,18.0,6.0,13.0,6.0,5.0
6665,13.0,5.0,9.0,7.0,5.0
6666,60.0,9.0,23.0,28.0,6.0
6667,12.0,4.0,9.0,5.0,5.0
6668,20.0,6.0,13.0,6.0,5.0
6669,17.0,6.0,12.0,11.0,5.0
6670,13.0,4.0,10.0,5.0,5.0
6671,14.0,6.0,9.0,9.0,5.0
6672,19.0,8.0,10.0,20.0,5.0
6673,16.0,5.0,11.0,7.0,5.0
6674,20.0,5.0,12.0,6.0,5.0
6675,14.0,5.0,9.0,10.0,5.0
6676,13.0,4.0,11.0,5.0,5.0
6677,38.0,7.0,13.0,26.0,9.0
6678,15.0,5.0,13.0,6.0,5.0
6679,32.0,11.0,16.0,38.0,6.0
6680,26.0,5.0,39.0,14.0,6.0
6681,22.0,7.0,11.0,14.0,5.0
6682,14.0,5.0,10.0,5.0,5.0
6683,12.0,5.0,8.0,6.0,5.0
6684,13.0,5.0,11.0,6.0,6.0
6685,39.0,9.0,17.0,16.0,6.0
6686,18.0,5.0,11.0,13.0,6.0
6687,16.0,5.0,8.0,6.0,4.0
6688,37.0,9.0,10.0,13.0,5.0
6689,13.0,5.0,10.0,7.0,8.0
6690,18.0,5.0,11.0,9.0,6.0
6691,37.0,8.0,20.0,20.0,8.0
6692,12.0,5.0,9.0,5.0,4.0
6693,29.0,7.0,13.0,19.0,5.0
6694,21.0,6.0,12.0,13.0,6.0
6695,18.0,5.0,11.0,7.0,5.0
6696,14.0,4.0,11.0,5.0,5.0
6697,13.0,5.0,8.0,6.0,5.0
6698,14.0,5.0,8.0,7.0,5.0
6699,54.0,10.0,11.0,27.0,5.0
6700,14.0,5.0,9.0,7.0,5.0
6701,12.0,5.0,9.0,5.0,5.0
6702,14.0,4.0,9.0,5.0,4.0
6703,12.0,5.0,7.0,5.0,5.0
6704,12.0,5.0,8.0,5.0,5.0
6705,30.0,7.0,11.0,16.0,5.0
6706,16.0,4.0,13.0,6.0,7.0
6707,20.0,5.0,11.0,8.0,5.0
6708,26.0,6.0,15.0,8.0,5.0
6709,13.0,4.0,9.0,5.0,4.0
6710,13.0,4.0,13.0,6.0,5.0
6711,19.0,7.0,11.0,13.0,5.0
6712,21.0,6.0,18.0,9.0,5.0
6713,20.0,5.0,26.0,11.0,5.0
6714,12.0,5.0,10.0,5.0,5.0
6715,13.0,5.0,11.0,5.0,5.0
6716,24.0,5.0,28.0,9.0,5.0
6717,19.0,5.0,12.0,9.0,5.0
6718,16.0,5.0,12.0,5.0,5.0
6719,19.0,7.0,10.0,7.0,4.0
6720,20.0,5.0,16.0,6.0,5.0
6721,55.0,9.0,39.0,21.0,7.0
6722,13.0,4.0,18.0,5.0,5.0
6723,28.0,6.0,11.0,14.0,6.0
6724,13.0,4.0,20.0,5.0,5.0
6725,12.0,7.0,8.0,5.0,4.0
6726,17.0,6.0,9.0,9.0,6.0
6727,23.0,5.0,12.0,9.0,7.0
6728,14.0,5.0,8.0,6.0,5.0
6729,23.0,7.0,11.0,13.0,6.0
6730,39.0,6.0,69.0,20.0,8.0
6731,13.0,4.0,10.0,5.0,6.0
6732,14.0,5.0,11.0,6.0,8.0
6733,13.0,4.0,7.0,6.0,4.0
6734,17.0,5.0,13.0,5.0,5.0
6735,17.0,6.0,8.0,11.0,6.0
6736,16.0,6.0,12.0,6.0,5.0
6737,14.0,5.0,11.0,6.0,7.0
6738,17.0,5.0,11.0,6.0,5.0
6739,15.0,5.0,10.0,7.0,5.0
6740,13.0,5.0,9.0,5.0,5.0
6741,45.0,10.0,108.0,27.0,7.0
6742,12.0,5.0,9.0,6.0,5.0
6743,50.0,11.0,22.0,29.0,7.0
6744,14.0,5.0,11.0,5.0,5.0
6745,21.0,5.0,11.0,8.0,5.0
6746,22.0,6.0,12.0,13.0,5.0
6747,21.0,6.0,27.0,5.0,5.0
6748,13.0,5.0,9.0,5.0,9.0
6749,18.0,7.0,10.0,8.0,5.0
6750,13.0,4.0,9.0,5.0,4.0
6751,15.0,5.0,8.0,10.0,5.0
